period,duration,depth,planet_radius,disposition,semi_major_axis,source,star_radius,teff,logg
16.23191704,7.461,501.6,3.54,CONFIRMED,0.1259,Kepler,,,
15.4126766,3.402,599.8,2.82,FALSE POSITIVE,0.1196,Kepler,,,
1.110599919,1.3493,157.6,1.07,FALSE POSITIVE,0.0195,Kepler,,,
21.86965714,5.5177,125.5,1.51,CONFIRMED,0.1562,Kepler,,,
9.02436414,3.011,214.6,1.62,CONFIRMED,0.085,Kepler,,,
17.3408735,3.398,159.0,1.43,CONFIRMED,0.1313,Kepler,,,
0.814280672,2.326,134.9,1.91,FALSE POSITIVE,0.0185,Kepler,,,
0.878855771,1.1014,269.7,1.57,FALSE POSITIVE,0.0172,Kepler,,,
2.49432176,2.3269,8043.0,8.91,FALSE POSITIVE,0.0361,Kepler,,,
17.57704569,2.022,670.0,27.21,CANDIDATE,0.1239,Kepler,,,
1.00652785,1.3175,125.9,1.03,FALSE POSITIVE,0.0195,Kepler,,,
1.99566293,4.514,197.0,1.11,FALSE POSITIVE,0.0294,Kepler,,,
0.755111225,3.164,168.0,1.38,FALSE POSITIVE,0.0163,Kepler,,,
1.400755743,1.0562,144.4,1.3,CANDIDATE,0.0237,Kepler,,,
25.8730914,5.085,694.4,2.88,CONFIRMED,0.1741,Kepler,,,
20.2642023,4.664,185.3,2.12,CONFIRMED,0.1495,Kepler,,,
1.28132831,0.9157,525.5,4.52,CANDIDATE,0.0222,Kepler,,,
7.44136102,4.554,79.7,1.33,CONFIRMED,0.0767,Kepler,,,
99.2532336,7.208,538.0,2.17,CONFIRMED,0.3869,Kepler,,,
3.84933401,2.299,503.9,2.12,FALSE POSITIVE,0.048,Kepler,,,
119.0833042,2.558,2951.0,22.19,CANDIDATE,0.4106,Kepler,,,
27.8813154,6.346,209.2,1.54,CANDIDATE,0.1832,Kepler,,,
6.4802138,3.27,142.0,1.26,CONFIRMED,0.0662,Kepler,,,
7.50790041,5.646,145.0,1.77,CANDIDATE,0.0825,Kepler,,,
21.3910125,3.512,645.8,1.72,FALSE POSITIVE,0.1367,Kepler,,,
14.3832267,8.378,178.5,1.84,CONFIRMED,0.1188,Kepler,,,
47.3186631,10.465,263.4,2.1,CONFIRMED,0.2627,Kepler,,,
11.12827427,2.6118,6057.0,4.04,CONFIRMED,0.0781,Kepler,,,
2.21571296,1.8211,285.1,1.7,CONFIRMED,0.0313,Kepler,,,
34.4585495,7.434,431.0,1.88,CONFIRMED,0.2039,Kepler,,,
3.35184041,1.9855,345.3,1.88,CONFIRMED,0.0449,Kepler,,,
1.615758517,1.734,41.7,1.31,FALSE POSITIVE,0.0266,Kepler,,,
110.3783828,12.211,489.8,3.02,CANDIDATE,0.4756,Kepler,,,
3.4462125,2.101,83.5,0.7,CONFIRMED,0.0393,Kepler,,,
2.005414293,1.934,59.5,0.65,CONFIRMED,0.0274,Kepler,,,
4.28886792,2.599,59.3,0.57,CANDIDATE,0.0455,Kepler,,,
1.868564038,1.192,176.7,1.4,FALSE POSITIVE,0.0299,Kepler,,,
24.5752524,2.258,1003.4,1.64,CANDIDATE,0.1351,Kepler,,,
15.1408916,4.359,476.8,1.93,CONFIRMED,0.1189,Kepler,,,
11.39169531,5.0,51.0,1.02,CONFIRMED,0.0956,Kepler,,,
10.1747037,5.179,52.4,1.04,CANDIDATE,0.0924,Kepler,,,
2.44358543,1.852,59.1,0.67,CONFIRMED,0.0337,Kepler,,,
1.7592691,2.381,140.4,1.21,FALSE POSITIVE,0.0278,Kepler,,,
2.226496196,1.7073,1839.1,2.1,CONFIRMED,0.0267,Kepler,,,
5.72084599,2.744,1316.0,1.78,CONFIRMED,0.0501,Kepler,,,
0.962864171,1.6802,303.5,1.52,CONFIRMED,0.0183,Kepler,,,
16.23847733,3.9699,646.7,2.76,CONFIRMED,0.1235,Kepler,,,
6.46004728,1.979,394.2,1.8,CONFIRMED,0.0652,Kepler,,,
4.76831033,3.2363,251.8,1.78,CONFIRMED,0.0568,Kepler,,,
44.616751,7.831,239.7,2.31,CONFIRMED,0.2638,Kepler,,,
1.714410345,3.336,50.4,1.84,FALSE POSITIVE,0.03,Kepler,,,
3.40165617,1.9617,155.9,1.34,CONFIRMED,0.044,Kepler,,,
14.00948631,3.399,169.9,0.98,CONFIRMED,0.104,Kepler,,,
1.703359172,1.914,57.6,0.69,FALSE POSITIVE,0.0274,Kepler,,,
3.77881664,5.819,47.1,3.99,FALSE POSITIVE,0.0606,Kepler,,,
1.311558909,1.919,141.3,1.15,CONFIRMED,0.024,Kepler,,,
1.291233083,1.855,66.0,0.89,CONFIRMED,0.0242,Kepler,,,
10.573751447,1.7259,298.9,2.07,CONFIRMED,0.0964,Kepler,,,
3.7847507,2.924,33.5,0.7,CONFIRMED,0.0494,Kepler,,,
2.17291055,2.139,76.4,0.93,CANDIDATE,0.034,Kepler,,,
18.2206024,5.109,201.8,1.78,CONFIRMED,0.1406,Kepler,,,
7.35101287,2.757,115.9,1.42,CANDIDATE,0.0768,Kepler,,,
47.4497134,10.675,206.4,1.61,CONFIRMED,0.2602,Kepler,,,
0.929906166,1.743,108.7,1.48,CONFIRMED,0.0191,Kepler,,,
0.784513087,1.9206,316.6,131.4,FALSE POSITIVE,0.0201,Kepler,,,
4.11585514,1.4858,425.8,1.93,CONFIRMED,0.0466,Kepler,,,
6.57159435,3.1044,65.7,1.26,CANDIDATE,0.0694,Kepler,,,
33.878639,6.194,700.1,3.52,CONFIRMED,0.2004,Kepler,,,
27.5722144,5.256,296.3,1.94,CONFIRMED,0.1834,Kepler,,,
2.12821621,3.146,25.9,0.7,CONFIRMED,0.0341,Kepler,,,
0.703399912,0.823,531.4,2.15,FALSE POSITIVE,0.0155,Kepler,,,
2.5355023,7.189,354.6,2.7,FALSE POSITIVE,0.0385,Kepler,,,
0.868122253,1.5471,231.3,1.65,CANDIDATE,0.0188,Kepler,,,
1.332560553,3.315,31.7,0.4,FALSE POSITIVE,0.0218,Kepler,,,
18.936061,22.27,24.3,0.34,FALSE POSITIVE,0.1279,Kepler,,,
10.65275054,2.684,740.7,2.2,CONFIRMED,0.0918,Kepler,,,
3.30040818,4.462,98.8,1.43,CONFIRMED,0.0471,Kepler,,,
5.62950902,6.542,297.5,2.11,FALSE POSITIVE,0.0619,Kepler,,,
13.84301228,4.077,567.8,1.98,CANDIDATE,0.11,Kepler,,,
24.2758992,4.59,702.2,2.25,CONFIRMED,0.16,Kepler,,,
54.4099612,9.314,193.0,1.56,CONFIRMED,0.2768,Kepler,,,
9.12209336,4.347,906.8,28.17,FALSE POSITIVE,0.0872,Kepler,,,
19.94752741,1.756,861.3,2.52,CONFIRMED,0.1421,Kepler,,,
13.84984567,7.2783,84.6,1.45,CONFIRMED,0.1133,Kepler,,,
6.12479773,3.466,129.3,1.51,CONFIRMED,0.0659,Kepler,,,
11.24284815,4.241,136.0,1.44,CONFIRMED,0.0988,Kepler,,,
4.02877097,3.173,100.4,1.21,CONFIRMED,0.0498,Kepler,,,
8.92114318,3.933,110.8,1.27,CONFIRMED,0.0847,Kepler,,,
7.81285862,4.098,117.3,1.68,CONFIRMED,0.0817,Kepler,,,
18.01164974,6.7367,107.8,1.83,CONFIRMED,0.1469,Kepler,,,
0.916142298,1.1555,98.5,0.6,CONFIRMED,0.0156,Kepler,,,
0.597933473,1.918,106.0,1.24,FALSE POSITIVE,0.0147,Kepler,,,
2.69636494,3.892,109.0,1.24,FALSE POSITIVE,0.0358,Kepler,,,
6.99205021,5.037,33.4,1.06,CONFIRMED,0.0735,Kepler,,,
12.0999065,3.558,165.5,1.39,CONFIRMED,0.1011,Kepler,,,
5.36375016,2.94,114.3,1.15,CONFIRMED,0.0588,Kepler,,,
3.17319407,2.512,135.8,0.91,FALSE POSITIVE,0.0379,Kepler,,,
5.24368302,10.873,225.4,0.91,FALSE POSITIVE,0.0504,Kepler,,,
5.1952021,2.1552,320.8,1.37,CANDIDATE,0.0523,Kepler,,,
0.591280187,1.1656,135.0,1.3,FALSE POSITIVE,0.0146,Kepler,,,
3.93766786,4.655,24.3,1.36,CONFIRMED,0.0555,Kepler,,,
31.6084371,3.675,331.6,1.89,CANDIDATE,0.2013,Kepler,,,
16.1558656,3.798,731.3,2.04,CANDIDATE,0.1012,Kepler,,,
1.465943491,1.513,52.3,1.6,FALSE POSITIVE,0.0271,Kepler,,,
28.45489091,8.1593,1418.6,6.08,CONFIRMED,0.1993,Kepler,,,
1.952711161,0.872,403.0,2.58,CONFIRMED,0.0308,Kepler,,,
0.620739667,2.477,108.2,29.28,FALSE POSITIVE,0.0154,Kepler,,,
0.587470828,2.4382,193.8,51.02,FALSE POSITIVE,0.0147,Kepler,,,
0.934924739,2.052,73.8,2.29,FALSE POSITIVE,0.0215,Kepler,,,
25.7054557,6.059,266.3,1.75,FALSE POSITIVE,0.1734,Kepler,,,
3.84822189,2.013,203.9,1.72,CONFIRMED,0.0495,Kepler,,,
2.37752442,2.307,32.1,0.53,CONFIRMED,0.0351,Kepler,,,
2.62838097,3.193,89.9,1.01,FALSE POSITIVE,0.0381,Kepler,,,
1.877878538,2.39,47.5,0.78,CONFIRMED,0.03,Kepler,,,
3.375716723,1.5436,175.7,2.34,CANDIDATE,0.0458,Kepler,,,
35.3331932,5.966,99.7,1.55,CONFIRMED,0.2143,Kepler,,,
15.0896415,4.3349,77.8,1.42,CONFIRMED,0.1231,Kepler,,,
5.30873978,3.018,127.5,1.08,CONFIRMED,0.0598,Kepler,,,
3.89524296,1.689,189.0,1.13,CONFIRMED,0.0449,Kepler,,,
0.740926358,1.0163,195.5,1.22,CONFIRMED,0.0153,Kepler,,,
75.8580035,5.382,1148.4,2.72,CANDIDATE,0.3029,Kepler,,,
1.352564873,3.469,56.7,1.45,FALSE POSITIVE,0.0247,Kepler,,,
7.72768833,2.06,404.8,1.89,FALSE POSITIVE,0.0752,Kepler,,,
37.3033197,7.793,551.7,2.31,CONFIRMED,0.2082,Kepler,,,
10.16435076,6.017,37.7,1.99,CANDIDATE,0.1028,Kepler,,,
31.9729501,9.41,156.3,2.41,FALSE POSITIVE,0.2157,Kepler,,,
14.8877665,4.981,252.5,1.96,CONFIRMED,0.1186,Kepler,,,
4.52158614,3.4702,106.2,1.31,CONFIRMED,0.0529,Kepler,,,
2.007750531,2.0715,352.0,1.64,FALSE POSITIVE,0.0308,Kepler,,,
7.03146295,5.922,85.4,1.38,CONFIRMED,0.0779,Kepler,,,
54.2811949,5.517,147.8,2.07,CONFIRMED,0.3044,Kepler,,,
0.596087893,0.7159,105.1,1.92,FALSE POSITIVE,0.0148,Kepler,,,
12.58229808,6.375,118.7,1.53,CONFIRMED,0.1027,Kepler,,,
7.12684695,3.179,206.3,1.38,FALSE POSITIVE,0.0721,Kepler,,,
0.661749944,4.112,215.6,23.92,FALSE POSITIVE,0.0161,Kepler,,,
354.95118,13.02,421.9,2.53,FALSE POSITIVE,1.0664,Kepler,,,
1.35477049,1.618,145.3,0.8,FALSE POSITIVE,0.0215,Kepler,,,
0.493393859,1.1319,264.7,1.4,FALSE POSITIVE,0.0106,Kepler,,,
11.95401876,2.656,855.9,2.1,CONFIRMED,0.0885,Kepler,,,
2.48883033,4.268,51.4,0.64,FALSE POSITIVE,0.0338,Kepler,,,
20.2340219,3.674,193.6,0.99,FALSE POSITIVE,0.1338,Kepler,,,
0.88184263,1.3117,249.9,1.24,CONFIRMED,0.0171,Kepler,,,
5.448321078,2.2213,529.4,2.17,CONFIRMED,0.0603,Kepler,,,
1.116127169,1.3235,109.2,1.0,CONFIRMED,0.0209,Kepler,,,
195.613824,23.777,1651.9,10.65,FALSE POSITIVE,0.7088,Kepler,,,
237.787237,10.509,1627.7,9.91,CANDIDATE,0.7713,Kepler,,,
3.833087643,1.51,461.4,2.25,CONFIRMED,0.046,Kepler,,,
9.37663713,2.1033,118.4,1.89,CONFIRMED,0.0922,Kepler,,,
5.62006198,2.751,190.1,1.45,CONFIRMED,0.0577,Kepler,,,
3.8259005,1.8057,857.2,3.45,CONFIRMED,0.0465,Kepler,,,
0.558841234,0.7918,280.9,1.33,CONFIRMED,0.0128,Kepler,,,
9.33648141,2.5449,885.4,2.39,CONFIRMED,0.0747,Kepler,,,
76.6139446,10.22,498.7,2.61,CONFIRMED,0.3521,Kepler,,,
0.698461304,0.7887,134.4,14.81,CANDIDATE,0.02,Kepler,,,
1.545388842,3.037,52.8,0.56,FALSE POSITIVE,0.0247,Kepler,,,
1.289590179,1.3541,286.0,1.38,CONFIRMED,0.0224,Kepler,,,
0.634003002,0.9207,316.9,1.35,CONFIRMED,0.0136,Kepler,,,
1.56859048,11.591,280.6,23.41,FALSE POSITIVE,0.0266,Kepler,,,
22.8030252,4.768,62.9,1.29,CONFIRMED,0.1622,Kepler,,,
0.623441939,1.4053,128.1,13.89,FALSE POSITIVE,0.0156,Kepler,,,
5.24364571,16.984,270.4,25.01,FALSE POSITIVE,0.0598,Kepler,,,
8.98826122,4.96,160.8,1.39,CONFIRMED,0.0845,Kepler,,,
110.7556272,6.819,8067.0,29.64,CANDIDATE,0.5211,Kepler,,,
4.15743922,9.572,1472.0,96.99,FALSE POSITIVE,0.0595,Kepler,,,
14.4079035,2.524,3058.0,23.4,CANDIDATE,0.1077,Kepler,,,
135.4978256,6.769,5038.1,6.01,CONFIRMED,0.4756,Kepler,,,
22.2508509,1.745,618.7,2.07,CONFIRMED,0.1426,Kepler,,,
8.53161917,2.9596,65744.0,54.6,FALSE POSITIVE,0.0819,Kepler,,,
0.526615152,1.0582,64.0,1.46,FALSE POSITIVE,0.0133,Kepler,,,
0.690405794,1.7407,178.4,1.04,FALSE POSITIVE,0.0138,Kepler,,,
10.10773789,3.828,294.9,1.98,CONFIRMED,0.0889,Kepler,,,
7.0956395,3.465,108.1,1.2,CANDIDATE,0.0702,Kepler,,,
1.844857057,1.6557,85.6,0.97,FALSE POSITIVE,0.0288,Kepler,,,
18.0116764,6.006,417.2,2.02,FALSE POSITIVE,0.1354,Kepler,,,
33.67280658,8.2267,170.9,1.86,CONFIRMED,0.1979,Kepler,,,
3.00912491,2.228,191.4,1.22,CONFIRMED,0.041,Kepler,,,
79.2450351,5.382,1347.3,3.33,CANDIDATE,0.3479,Kepler,,,
4.44589508,2.3816,441.4,1.94,CONFIRMED,0.0521,Kepler,,,
2.023126394,1.2771,72.2,0.92,FALSE POSITIVE,0.0321,Kepler,,,
10.63609504,3.48,290.6,1.36,FALSE POSITIVE,0.0914,Kepler,,,
10.3108232,5.617,204.0,1.27,CONFIRMED,0.0917,Kepler,,,
1.069842837,5.275,540.3,1.77,FALSE POSITIVE,0.0186,Kepler,,,
1.077467951,2.1125,75.7,31.06,FALSE POSITIVE,0.0215,Kepler,,,
126.4451275,16.7151,3252.5,4.49,CANDIDATE,0.4725,Kepler,,,
2.8736467,1.682,215.7,6.47,FALSE POSITIVE,0.0501,Kepler,,,
2.846517614,4.228,2154.4,1.88,FALSE POSITIVE,0.0269,Kepler,,,
211.032819,7.119,1953.4,3.43,CONFIRMED,0.6266,Kepler,,,
1.716828304,2.068,59.5,0.74,CONFIRMED,0.028,Kepler,,,
0.755103143,2.885,43.8,1.49,FALSE POSITIVE,0.0174,Kepler,,,
20.71927223,4.0388,224.6,2.51,FALSE POSITIVE,0.1475,Kepler,,,
11.87457664,1.9797,220.7,1.32,CONFIRMED,0.0986,Kepler,,,
109.6469948,6.568,899.7,4.85,CONFIRMED,0.4382,Kepler,,,
15.64588656,3.959,572.1,2.18,CONFIRMED,0.1229,Kepler,,,
0.93375241,6.352,518.0,3.18,FALSE POSITIVE,0.0182,Kepler,,,
1.70336496,1.7045,316.7,1.67,FALSE POSITIVE,0.0279,Kepler,,,
0.764174368,2.346,100.2,1.18,FALSE POSITIVE,0.0174,Kepler,,,
1.85373924,1.816,348.6,0.23,FALSE POSITIVE,0.0134,Kepler,,,
7.06321927,2.411,207.2,1.21,CONFIRMED,0.0656,Kepler,,,
0.584310213,2.1801,809.4,23.09,FALSE POSITIVE,0.0136,Kepler,,,
25.384175,3.576,594.0,2.44,CONFIRMED,0.1728,Kepler,,,
15.79196594,7.2772,203.1,2.4,CONFIRMED,0.1328,Kepler,,,
5.77207177,2.605,328.5,1.54,CANDIDATE,0.0625,Kepler,,,
46.151253,5.346,649.0,2.08,CANDIDATE,0.2261,Kepler,,,
8.16733851,3.337,104.9,1.03,CONFIRMED,0.0791,Kepler,,,
12.81590421,6.3856,220.5,2.26,CONFIRMED,0.109,Kepler,,,
79.99623328,6.3339,24384.0,40.73,FALSE POSITIVE,0.4352,Kepler,,,
5.424749327,1.139,7680.0,5.15,CONFIRMED,0.0504,Kepler,,,
165.3447044,3.09,4899.0,6.98,CANDIDATE,0.5468,Kepler,,,
3.606940379,1.0418,432.3,2.04,CONFIRMED,0.0453,Kepler,,,
69.2002312,5.679,2271.5,45.24,FALSE POSITIVE,0.3576,Kepler,,,
6.26404774,2.39,378.7,1.55,CONFIRMED,0.0615,Kepler,,,
23.1985852,9.821,224.7,2.61,CONFIRMED,0.1595,Kepler,,,
5.77721259,2.462,134.3,2.17,CONFIRMED,0.0631,Kepler,,,
0.905037231,1.4351,37.5,1.1,FALSE POSITIVE,0.0193,Kepler,,,
59.4969009,5.404,1262.1,2.92,CONFIRMED,0.2769,Kepler,,,
10.61345333,0.9829,150.2,1.77,CONFIRMED,0.0953,Kepler,,,
48.6303805,7.0805,339.8,2.48,CONFIRMED,0.2791,Kepler,,,
40.5289885,10.604,360.7,5.92,CONFIRMED,0.2866,Kepler,,,
0.571940563,0.9031,54.3,1.88,FALSE POSITIVE,0.0137,Kepler,,,
0.633514386,1.2792,179.1,0.81,FALSE POSITIVE,0.0122,Kepler,,,
17.4166143,2.445,314.2,1.84,FALSE POSITIVE,0.1337,Kepler,,,
16.3583482,9.858,116.4,2.23,CONFIRMED,0.1404,Kepler,,,
36.0054414,3.262,117.5,3.33,FALSE POSITIVE,0.2617,Kepler,,,
13.9093544,6.765,86.8,1.33,CONFIRMED,0.1179,Kepler,,,
97.4463194,6.765,2141.1,3.05,CANDIDATE,0.3729,Kepler,,,
1.257689465,0.8399,945.6,2.45,FALSE POSITIVE,0.0215,Kepler,,,
4.081411554,2.3239,171.9,1.0,CONFIRMED,0.0438,Kepler,,,
11.41941928,3.3075,150.5,0.99,CONFIRMED,0.0871,Kepler,,,
6.83440674,2.2726,177.1,1.01,CONFIRMED,0.0618,Kepler,,,
174.636181,15.679,2500.9,11.12,CANDIDATE,0.67,Kepler,,,
24.4004378,2.987,860.5,2.47,CONFIRMED,0.1441,Kepler,,,
4.029810359,3.3316,111.1,1.77,FALSE POSITIVE,0.0516,Kepler,,,
1.287622419,0.821,36.5,0.87,FALSE POSITIVE,0.0247,Kepler,,,
0.935115863,1.6172,64.8,1.05,CONFIRMED,0.0193,Kepler,,,
3.57551429,2.364,92.8,0.89,CONFIRMED,0.0431,Kepler,,,
1.791877025,1.166,46.1,1.48,CANDIDATE,0.0303,Kepler,,,
136.205112,5.568,1209.3,2.35,CONFIRMED,0.4626,Kepler,,,
6.30922043,1.3251,691.2,1.37,CONFIRMED,0.054,Kepler,,,
2.94194296,2.056,278.0,1.22,CONFIRMED,0.0363,Kepler,,,
145.881936,11.342,156.9,1.8,CANDIDATE,0.5648,Kepler,,,
1.146934644,1.7247,256.2,1.39,FALSE POSITIVE,0.0204,Kepler,,,
1.245353252,2.152,224.2,1.48,FALSE POSITIVE,0.023,Kepler,,,
82.2001239,10.627,233.9,2.57,CONFIRMED,0.3988,Kepler,,,
15.3626052,3.736,468.3,1.8,CONFIRMED,0.1126,Kepler,,,
0.843379985,1.4474,343.3,1.7,CONFIRMED,0.0163,Kepler,,,
6.56606941,1.8455,402.4,1.83,CONFIRMED,0.064,Kepler,,,
10.49566303,4.7356,106.1,1.34,CONFIRMED,0.0958,Kepler,,,
2.50343279,1.534,1156.0,20.23,CANDIDATE,0.0333,Kepler,,,
96.4562198,11.195,950.5,9.1,CANDIDATE,0.4921,Kepler,,,
44.5643831,7.874,360.5,5.8,CANDIDATE,0.2941,Kepler,,,
1.34155642,1.6462,58.2,0.74,CONFIRMED,0.0234,Kepler,,,
8.48299282,2.505,69.1,0.8,CONFIRMED,0.0798,Kepler,,,
0.665025941,1.7542,104.7,1.11,CONFIRMED,0.0153,Kepler,,,
234.635652,6.965,868.5,2.56,CONFIRMED,0.7097,Kepler,,,
253.374581,22.889,1104.0,19.25,CANDIDATE,1.0077,Kepler,,,
13.32191461,6.213,133.5,2.88,CONFIRMED,0.1284,Kepler,,,
7.69994466,4.432,70.9,0.92,CONFIRMED,0.075,Kepler,,,
4.77466043,3.804,54.3,0.81,CONFIRMED,0.0545,Kepler,,,
29.39337161,7.0445,327.0,2.5,CONFIRMED,0.1995,Kepler,,,
2.164570593,1.2862,525.1,1.27,CONFIRMED,0.0273,Kepler,,,
12.4258343,28.1171,449.4,2.75,FALSE POSITIVE,0.1072,Kepler,,,
0.873227249,0.7948,221.8,1.68,FALSE POSITIVE,0.0188,Kepler,,,
2.88878583,2.977,40.9,0.84,CONFIRMED,0.0415,Kepler,,,
21.1181653,9.734,112.7,2.89,CANDIDATE,0.1691,Kepler,,,
5.06092282,2.586,71.6,0.98,CANDIDATE,0.0565,Kepler,,,
7.37453336,3.745,304.4,87.08,FALSE POSITIVE,0.0897,Kepler,,,
87.9724227,14.638,866.7,3.39,CONFIRMED,0.3859,Kepler,,,
0.568874717,1.2177,378.4,1.49,CONFIRMED,0.0128,Kepler,,,
0.910020582,1.7956,358.1,1.12,CANDIDATE,0.0151,Kepler,,,
22.023514,1.932,1670.0,4.79,FALSE POSITIVE,0.1531,Kepler,,,
1.07808492,0.8551,155.6,1.01,CANDIDATE,0.019,Kepler,,,
56.5732318,4.188,688.5,2.69,CONFIRMED,0.2633,Kepler,,,
1.846861455,1.6605,648.6,2.23,FALSE POSITIVE,0.0293,Kepler,,,
3.568099612,3.2131,98.4,1.36,CONFIRMED,0.0473,Kepler,,,
132.9955503,7.436,1275.4,2.51,CONFIRMED,0.4498,Kepler,,,
6.002548291,4.1628,202.0,2.33,CONFIRMED,0.0697,Kepler,,,
11.44865823,4.953,75.2,1.32,CONFIRMED,0.1072,Kepler,,,
24.85466504,9.182,776.2,7.61,CONFIRMED,0.1992,Kepler,,,
60.92818866,6.3336,755.6,2.78,CONFIRMED,0.2897,Kepler,,,
8.512037736,2.1861,597.8,2.14,CONFIRMED,0.081,Kepler,,,
5.93720557,4.882,371.4,1.84,FALSE POSITIVE,0.0595,Kepler,,,
5.93719982,3.95,175.6,1.47,FALSE POSITIVE,0.0663,Kepler,,,
1.63345402,3.817,359.0,24.87,FALSE POSITIVE,0.0274,Kepler,,,
3.247548814,2.5146,209.7,1.41,CONFIRMED,0.0442,Kepler,,,
14.022451457,8.08619,20083.0,14.93,FALSE POSITIVE,0.1143,Kepler,,,
2.442945167,4.0145,677.9,38.29,FALSE POSITIVE,0.0353,Kepler,,,
1.312459403,1.459,36.9,1.65,FALSE POSITIVE,0.0262,Kepler,,,
11.1916199,2.1,166.4,1.47,CANDIDATE,0.097,Kepler,,,
2.99792926,4.398,45.4,1.12,CONFIRMED,0.0425,Kepler,,,
60.8660974,4.397,714.3,1.39,CONFIRMED,0.2465,Kepler,,,
2.11547854,3.665,222.9,1.66,FALSE POSITIVE,0.0332,Kepler,,,
174.731515,8.257,1179.9,3.0,CANDIDATE,0.5732,Kepler,,,
5.54867998,4.665,68.9,0.68,FALSE POSITIVE,0.0577,Kepler,,,
1.22174063,7.443,32.2,0.46,FALSE POSITIVE,0.021,Kepler,,,
3.48412874,1.422,161.6,1.16,CONFIRMED,0.0453,Kepler,,,
13.74883059,6.0968,425.9,3.63,CONFIRMED,0.1174,Kepler,,,
0.858546796,1.1,106.1,0.88,CANDIDATE,0.0167,Kepler,,,
5.518195,1.81,27.1,0.46,CANDIDATE,0.0607,Kepler,,,
4.603575293,2.3499,440.4,1.51,CONFIRMED,0.0503,Kepler,,,
24.30784323,2.6054,677.1,2.14,CONFIRMED,0.1594,Kepler,,,
19.67409703,3.7535,204.9,1.78,CONFIRMED,0.144,Kepler,,,
3.487688776,3.83661,1298.8,5.64,CONFIRMED,0.0461,Kepler,,,
81.737872,6.6923,628.8,2.16,CONFIRMED,0.3539,Kepler,,,
75.1122132,4.9458,3751.5,23.23,CANDIDATE,0.4156,Kepler,,,
31.578651216,2.12791,2125.4,4.52,CONFIRMED,0.1949,Kepler,,,
110.32167272,13.3624,7296.6,18.6,FALSE POSITIVE,0.582,Kepler,,,
5.88527364,1.9531,112.7,1.59,CONFIRMED,0.0653,Kepler,,,
1.086486129,0.8383,66.0,1.69,FALSE POSITIVE,0.0211,Kepler,,,
3.76562031,1.288,232.6,19.39,CANDIDATE,0.0466,Kepler,,,
86.1160885,6.058,875.2,3.11,CONFIRMED,0.4001,Kepler,,,
3.61460332,3.227,43.9,0.9,CONFIRMED,0.0461,Kepler,,,
8.45744892,3.2893,77.4,1.02,CONFIRMED,0.0799,Kepler,,,
2.46288834,1.724,47.4,0.67,CANDIDATE,0.0338,Kepler,,,
3.82223397,1.924,362.7,1.05,CONFIRMED,0.0385,Kepler,,,
17.067644,6.026,262.4,1.62,CONFIRMED,0.1321,Kepler,,,
5.78542702,2.271,256.2,1.91,FALSE POSITIVE,0.067,Kepler,,,
29.6099055,7.433,120.1,1.74,CONFIRMED,0.1861,Kepler,,,
3.42390809,1.773,153.1,1.25,CONFIRMED,0.0451,Kepler,,,
5.21104597,3.3447,102.7,1.18,CONFIRMED,0.0594,Kepler,,,
35.5969684,6.691,684.5,3.72,CONFIRMED,0.2178,Kepler,,,
1.633107509,1.491,60.8,0.53,FALSE POSITIVE,0.0238,Kepler,,,
66.1544958,6.945,1972.0,3.33,FALSE POSITIVE,0.2759,Kepler,,,
11.57890926,2.7207,243.4,2.06,CONFIRMED,0.1062,Kepler,,,
10.10463142,2.369,114.6,1.59,CONFIRMED,0.0937,Kepler,,,
42.88247951,9.7471,408.9,3.61,CONFIRMED,0.2578,Kepler,,,
9.43414171,2.8112,3977.0,5.73,CONFIRMED,0.0858,Kepler,,,
22.95062278,4.4814,129.8,2.17,CONFIRMED,0.1699,Kepler,,,
498.391282,6.135,1590.0,17.14,FALSE POSITIVE,1.3893,Kepler,,,
125.6291479,9.108,7841.6,10.02,CONFIRMED,0.4865,Kepler,,,
45.1178526,3.737,389.2,2.78,FALSE POSITIVE,0.2358,Kepler,,,
4.17939037,2.647,172.8,1.52,CONFIRMED,0.0504,Kepler,,,
10.9192653,4.572,91.1,1.9,CANDIDATE,0.1033,Kepler,,,
0.803835923,1.397,52.6,0.78,FALSE POSITIVE,0.0175,Kepler,,,
2.76263737,1.821,185.0,1.25,CONFIRMED,0.0385,Kepler,,,
11.9216035,5.009,43.2,0.87,CONFIRMED,0.1049,Kepler,,,
6.80257947,4.608,32.7,0.73,CONFIRMED,0.0721,Kepler,,,
8.70312154,4.807,32.0,0.72,CONFIRMED,0.085,Kepler,,,
1.332557603,6.043,225.3,19.88,FALSE POSITIVE,0.0241,Kepler,,,
11.32029599,4.5866,4303.5,8.02,FALSE POSITIVE,0.0989,Kepler,,,
26.723169,8.501,195.0,2.31,CONFIRMED,0.1829,Kepler,,,
16.39926461,3.4108,220.8,1.94,CONFIRMED,0.134,Kepler,,,
18.73577127,3.0356,567.2,2.1,CONFIRMED,0.1289,Kepler,,,
8.43639829,3.2451,345.5,1.5,CONFIRMED,0.0757,Kepler,,,
13.78109471,2.3188,756.0,1.42,CONFIRMED,0.0896,Kepler,,,
23.08902241,1.7012,598.3,1.24,CONFIRMED,0.1264,Kepler,,,
6.02977241,3.961,54.6,1.18,CONFIRMED,0.0665,Kepler,,,
