period,duration,depth,planet_radius,kepid,koi,disposition,semi_major_axis,source,star_radius,teff,logg,tic,planet_name,host_name,toi
2.243380573,1.1196,821.7,1.99,11853255.0,K00778.01,CONFIRMED,0.028,Kepler,,,,,,,
10.405998015,6.5036,14489.0,11.23,11909839.0,K00779.01,FALSE POSITIVE,0.0855,Kepler,,,,,,,
2.337437946,1.9982,971.2,2.34,11918099.0,K00780.01,CONFIRMED,0.0325,Kepler,,,,,,,
7.2406612,0.558,556.4,19.45,11918099.0,K00780.02,CANDIDATE,0.0692,Kepler,,,,,,,
3.43591631,3.133,23.2,0.55,9579641.0,K00115.03,CANDIDATE,0.0437,Kepler,,,,,,,
11.59822233,2.5237,2804.5,2.65,11923270.0,K00781.01,CONFIRMED,0.0798,Kepler,,,,,,,
6.575315881,4.3084,2793.3,5.31,11960862.0,K00782.01,CONFIRMED,0.067,Kepler,,,,,,,
7.275040844,7.5377,3001.0,4.86,12020329.0,K00783.01,CONFIRMED,0.0732,Kepler,,,,,,,
19.27153892,2.7594,1219.8,1.93,12066335.0,K00784.01,CONFIRMED,0.1171,Kepler,,,,,,,
10.06524317,1.369,1053.3,1.91,12066335.0,K00784.02,CONFIRMED,0.076,Kepler,,,,,,,
12.3935651,3.8896,916.6,2.66,12070811.0,K00785.01,CONFIRMED,0.0983,Kepler,,,,,,,
43.84439721,6.802,615.2,2.87,8395660.0,K00116.02,CONFIRMED,0.2395,Kepler,,,,,,,
3.341913228,3.813,725.3,21.55,3120431.0,K00798.01,FALSE POSITIVE,0.0415,Kepler,,,,,,,
1.626630225,2.1145,1620.6,32.43,3246984.0,K00799.01,FALSE POSITIVE,0.026,Kepler,,,,,,,
2.711504086,3.0099,837.5,3.12,3342970.0,K00800.01,CONFIRMED,0.0401,Kepler,,,,,,,
7.21203748,4.0491,950.4,3.32,3342970.0,K00800.02,CONFIRMED,0.077,Kepler,,,,,,,
14.1798187,2.505,459.9,1.88,12459725.0,K00789.01,FALSE POSITIVE,0.1137,Kepler,,,,,,,
8.47237911,2.7245,1123.5,2.59,12470844.0,K00790.01,CONFIRMED,0.0778,Kepler,,,,,,,
60.4189369,5.039,931.3,2.36,12470844.0,K00790.02,CONFIRMED,0.2884,Kepler,,,,,,,
12.611904345,5.1497,6105.6,7.4,12644822.0,K00791.01,CONFIRMED,0.1058,Kepler,,,,,,,
1.433769925,1.8868,1976.3,46.58,2440757.0,K00792.01,FALSE POSITIVE,0.0256,Kepler,,,,,,,
10.31872301,3.836,871.7,28.59,2445129.0,K00793.01,FALSE POSITIVE,0.0944,Kepler,,,,,,,
2.539183147,2.4282,382.1,2.06,2713049.0,K00794.01,CONFIRMED,0.0355,Kepler,,,,,,,
6.770300385,2.0844,1304.0,2.77,3114167.0,K00795.01,CONFIRMED,0.064,Kepler,,,,,,,
0.444291966,2.0792,10967.0,27.51,3114661.0,K00796.01,FALSE POSITIVE,0.0101,Kepler,,,,,,,
10.181584004,3.5089,5741.1,7.73,3115833.0,K00797.01,CANDIDATE,0.0884,Kepler,,,,,,,
20.06036336,3.3203,1494.7,1.96,4139816.0,K00812.02,CONFIRMED,0.115,Kepler,,,,,,,
46.1842039,4.758,1394.7,1.83,4139816.0,K00812.03,CONFIRMED,0.2005,Kepler,,,,,,,
23.9800854,5.351,104.0,1.31,8395660.0,K00116.04,CONFIRMED,0.1602,Kepler,,,,,,,
7.82502168,2.186,520.8,1.2,4139816.0,K00812.04,CONFIRMED,0.0614,Kepler,,,,,,,
3.895936525,2.3111,8544.8,7.34,4275191.0,K00813.01,CONFIRMED,0.046,Kepler,,,,,,,
22.36646466,5.228,986.8,2.32,4476123.0,K00814.01,CONFIRMED,0.1449,Kepler,,,,,,,
1.625522174,2.38963,7969.0,9.73,3351888.0,K00801.01,CONFIRMED,0.0265,Kepler,,,,,,,
19.620346923,2.0038,21725.0,13.6,3453214.0,K00802.01,CANDIDATE,0.1389,Kepler,,,,,,,
7.544039,6.222,322.6,17.47,3554600.0,K00803.01,FALSE POSITIVE,0.0731,Kepler,,,,,,,
9.02930689,3.1449,1019.8,2.57,3641726.0,K00804.01,CONFIRMED,0.0796,Kepler,,,,,,,
10.328035714,7.7915,16918.0,13.28,3734868.0,K00805.01,FALSE POSITIVE,0.0888,Kepler,,,,,,,
143.2063047,8.9302,10566.0,8.9,3832474.0,K00806.01,CONFIRMED,0.5336,Kepler,,,,,,,
6.164876,3.262,55.8,0.79,8395660.0,K00116.03,CONFIRMED,0.0648,Kepler,,,,,,,
60.32494216,6.6188,20280.0,12.19,3832474.0,K00806.02,CONFIRMED,0.2998,Kepler,,,,,,,
29.1598615,4.803,488.0,1.91,3832474.0,K00806.03,CONFIRMED,0.1847,Kepler,,,,,,,
1.540397253,2.1541,816.1,25.69,3836375.0,K00807.01,FALSE POSITIVE,0.0264,Kepler,,,,,,,
2.99025443,5.414,589.2,1.7,3838486.0,K00808.01,FALSE POSITIVE,0.0367,Kepler,,,,,,,
1.594745374,1.9604,15044.0,11.3,3935914.0,K00809.01,CONFIRMED,0.0258,Kepler,,,,,,,
4.783002698,2.335,1008.7,2.5,3940418.0,K00810.01,CONFIRMED,0.0535,Kepler,,,,,,,
20.50588921,4.0595,2105.5,3.41,4049131.0,K00811.01,CONFIRMED,0.1326,Kepler,,,,,,,
3.340218842,1.9104,1632.6,2.03,4139816.0,K00812.01,CONFIRMED,0.0348,Kepler,,,,,,,
2.507089906,2.0067,1339.2,30.26,5287983.0,K00828.01,FALSE POSITIVE,0.0365,Kepler,,,,,,,
18.64932728,4.4056,893.6,3.12,5358241.0,K00829.01,CONFIRMED,0.139,Kepler,,,,,,,
4.90144976,4.1654,140.7,1.7,10875245.0,K00117.02,CONFIRMED,0.0586,Kepler,,,,,,,
9.75192101,4.793,418.0,2.76,5358241.0,K00829.02,CONFIRMED,0.0902,Kepler,,,,,,,
38.5576546,5.794,993.0,4.02,5358241.0,K00829.03,CONFIRMED,0.2255,Kepler,,,,,,,
3.525632539,2.59959,22335.0,11.58,5358624.0,K00830.01,CONFIRMED,0.0431,Kepler,,,,,,,
34.84398644,2.9315,4523.6,7.61,4544670.0,K00815.01,CANDIDATE,0.1971,Kepler,,,,,,,
7.748094239,3.5957,2472.1,5.52,4664847.0,K00816.01,CONFIRMED,0.081,Kepler,,,,,,,
23.96793669,3.827,1182.3,1.8,4725681.0,K00817.01,CONFIRMED,0.1322,Kepler,,,,,,,
8.29561738,1.3421,824.3,1.82,4725681.0,K00817.02,CONFIRMED,0.0652,Kepler,,,,,,,
8.11437482,2.2736,1558.0,2.1,4913852.0,K00818.01,CONFIRMED,0.0649,Kepler,,,,,,,
38.036729482,4.34617,82872.0,27.5,4932348.0,K00819.01,FALSE POSITIVE,0.2252,Kepler,,,,,,,
4.64090031,35.512,2450.6,30.09,4936180.0,K00820.01,CANDIDATE,0.0503,Kepler,,,,,,,
3.747838198,5.0642,616.0,13.65,11913073.0,K00011.01,FALSE POSITIVE,0.046,Kepler,,,,,,,
14.74914825,6.0995,430.2,2.89,10875245.0,K00117.01,CONFIRMED,0.1221,Kepler,,,,,,,
21.81295996,4.3791,1175.4,3.38,5021899.0,K00821.01,CONFIRMED,0.1495,Kepler,,,,,,,
7.91936937,3.3148,15148.0,10.34,5077629.0,K00822.01,FALSE POSITIVE,0.0737,Kepler,,,,,,,
1.028436523,1.8606,8098.0,72.77,5115978.0,K00823.01,CANDIDATE,0.0197,Kepler,,,,,,,
15.37562369,3.3169,15337.0,11.01,5164255.0,K00824.01,CONFIRMED,0.1121,Kepler,,,,,,,
8.10363271,3.161,887.9,2.11,5252423.0,K00825.01,CONFIRMED,0.0712,Kepler,,,,,,,
4.71510843,2.506,417.5,1.46,5252423.0,K00825.02,CONFIRMED,0.0496,Kepler,,,,,,,
6.365839713,2.9721,780.7,2.44,5272878.0,K00826.01,CONFIRMED,0.0659,Kepler,,,,,,,
5.97581754,3.065,962.4,3.86,5283542.0,K00827.01,FALSE POSITIVE,0.066,Kepler,,,,,,,
2.446737317,4.7211,1177.9,26.25,5649215.0,K00839.01,FALSE POSITIVE,0.0351,Kepler,,,,,,,
3.04033046,1.8411,10859.0,8.99,5651104.0,K00840.01,CONFIRMED,0.0374,Kepler,,,,,,,
15.33528675,3.897,3081.4,5.0,5792202.0,K00841.01,CONFIRMED,0.1179,Kepler,,,,,,,
7.95825328,4.377,50.0,1.06,10875245.0,K00117.04,CONFIRMED,0.0809,Kepler,,,,,,,
31.33046135,5.176,5073.8,6.5,5792202.0,K00841.02,CONFIRMED,0.1898,Kepler,,,,,,,
3.9043425,3.831,16228.0,12.28,5370302.0,K00831.01,FALSE POSITIVE,0.0484,Kepler,,,,,,,
9.286358079,3.49949,44791.0,17.61,5372966.0,K00832.01,FALSE POSITIVE,0.081,Kepler,,,,,,,
3.951405455,2.1862,2453.9,31.44,5376067.0,K00833.01,FALSE POSITIVE,0.0482,Kepler,,,,,,,
23.65369415,8.2183,3341.8,7.89,5436502.0,K00834.01,CONFIRMED,0.1658,Kepler,,,,,,,
13.23352214,6.7372,504.6,3.06,5436502.0,K00834.02,CONFIRMED,0.1126,Kepler,,,,,,,
6.15560285,4.9843,285.0,2.32,5436502.0,K00834.03,CONFIRMED,0.0676,Kepler,,,,,,,
2.090811305,3.388,115.9,1.62,5436502.0,K00834.04,CONFIRMED,0.0329,Kepler,,,,,,,
3.180027898,3.5797,120.3,1.53,10875245.0,K00117.03,CONFIRMED,0.0439,Kepler,,,,,,,
50.4467417,7.159,370.3,2.67,5436502.0,K00834.05,CONFIRMED,0.2747,Kepler,,,,,,,
11.76307164,2.9076,1037.3,2.35,5456651.0,K00835.01,CONFIRMED,0.0954,Kepler,,,,,,,
56.2279271,3.57,862.7,2.37,5456651.0,K00835.02,CONFIRMED,0.2707,Kepler,,,,,,,
2.384052875,3.0918,1268.1,17.06,5481416.0,K00836.01,FALSE POSITIVE,0.0308,Kepler,,,,,,,
7.953547,2.6312,875.4,2.25,5531576.0,K00837.01,CONFIRMED,0.0712,Kepler,,,,,,,
4.14451656,2.3421,391.8,1.48,5531576.0,K00837.02,CONFIRMED,0.0461,Kepler,,,,,,,
4.859386384,2.2757,6044.3,38.33,5534814.0,K00838.01,FALSE POSITIVE,0.0571,Kepler,,,,,,,
10.526294577,2.5211,9768.0,8.24,6291653.0,K00850.01,CONFIRMED,0.088,Kepler,,,,,,,
4.583520948,2.7055,3812.1,5.39,6392727.0,K00851.01,CONFIRMED,0.0535,Kepler,,,,,,,
3.76181843,3.5176,510.6,2.66,6422070.0,K00852.01,CONFIRMED,0.047,Kepler,,,,,,,
8.20396958,2.9667,1024.4,3.01,6428700.0,K00853.01,CONFIRMED,0.0735,Kepler,,,,,,,
14.49645186,4.016,647.5,3.01,6428700.0,K00853.02,CONFIRMED,0.1074,Kepler,,,,,,,
6.54626149,2.75,655.9,2.19,5792202.0,K00841.03,CONFIRMED,0.0668,Kepler,,,,,,,
12.71809866,3.0957,1149.4,2.31,5794379.0,K00842.01,CONFIRMED,0.0934,Kepler,,,,,,,
36.06588163,4.3246,1563.8,2.64,5794379.0,K00842.02,CONFIRMED,0.1871,Kepler,,,,,,,
4.190425659,2.8589,2877.4,6.21,5881688.0,K00843.01,CONFIRMED,0.0535,Kepler,,,,,,,
3.709870784,3.0694,2020.3,4.35,6022556.0,K00844.01,CONFIRMED,0.0471,Kepler,,,,,,,
16.3297527,6.271,1187.5,3.75,6032497.0,K00845.01,CONFIRMED,0.1255,Kepler,,,,,,,
27.807566216,4.21587,25391.0,13.84,6061119.0,K00846.01,CONFIRMED,0.1711,Kepler,,,,,,,
80.8723469,11.195,3604.6,7.59,6191521.0,K00847.01,CONFIRMED,0.3577,Kepler,,,,,,,
3.166465862,2.9381,4357.2,26.82,6267425.0,K00848.01,FALSE POSITIVE,0.0371,Kepler,,,,,,,
24.99324319,5.9409,269.6,2.29,3531558.0,K00118.01,CONFIRMED,0.1651,Kepler,,,,,,,
10.35533116,3.1775,750.6,2.47,6276477.0,K00849.01,CONFIRMED,0.0895,Kepler,,,,,,,
16.08518937,3.984,1442.4,3.68,6863998.0,K00867.01,CONFIRMED,0.1173,Kepler,,,,,,,
235.9986399,8.2284,20715.0,10.59,6867155.0,K00868.01,CANDIDATE,0.6534,Kepler,,,,,,,
7.49018305,2.7297,1123.6,2.56,6948054.0,K00869.01,CONFIRMED,0.0703,Kepler,,,,,,,
36.2761238,4.7865,1572.6,3.03,6948054.0,K00869.02,CONFIRMED,0.2012,Kepler,,,,,,,
17.46087931,2.2641,812.4,2.32,6948054.0,K00869.03,CONFIRMED,0.1236,Kepler,,,,,,,
56.0560754,4.685,1626.0,1.94,6435936.0,K00854.01,CONFIRMED,0.228,Kepler,,,,,,,
41.408316686,5.0264,22839.0,11.38,6522242.0,K00855.01,CONFIRMED,0.2162,Kepler,,,,,,,
39.74893077,7.3051,15179.0,14.21,6526710.0,K00856.01,CANDIDATE,0.2311,Kepler,,,,,,,
5.715425977,2.5242,908.1,2.47,6587280.0,K00857.01,CONFIRMED,0.0611,Kepler,,,,,,,
49.18394185,11.3364,1646.2,8.2,9471974.0,K00119.01,CONFIRMED,0.2829,Kepler,,,,,,,
20.0261412,1.611,421.2,2.28,6587280.0,K00857.02,CONFIRMED,0.1409,Kepler,,,,,,,
13.61014819,2.594,5732.9,19.02,6599919.0,K00858.01,CANDIDATE,0.1061,Kepler,,,,,,,
10.44331991,2.743,1159.8,2.66,6675056.0,K00859.01,FALSE POSITIVE,0.0857,Kepler,,,,,,,
2.237489571,1.8119,315.8,1.41,6685526.0,K00861.01,CONFIRMED,0.0325,Kepler,,,,,,,
5.851520671,3.11058,33004.0,14.62,6756669.0,K00862.01,FALSE POSITIVE,0.0591,Kepler,,,,,,,
3.167893418,2.1814,781.2,2.62,6784235.0,K00863.01,CONFIRMED,0.0426,Kepler,,,,,,,
4.311780262,2.7251,1154.0,3.11,6849310.0,K00864.01,CONFIRMED,0.0511,Kepler,,,,,,,
20.0504494,4.556,840.9,2.69,6849310.0,K00864.02,CONFIRMED,0.1423,Kepler,,,,,,,
9.76734503,1.6585,569.1,2.67,6849310.0,K00864.03,CONFIRMED,0.0881,Kepler,,,,,,,
119.0207044,8.1405,7430.5,8.98,6862328.0,K00865.01,CANDIDATE,0.4582,Kepler,,,,,,,
190.3200468,15.284,1141.7,7.78,9471974.0,K00119.02,CONFIRMED,0.6972,Kepler,,,,,,,
2.861159894,1.8832,1014.3,4.37,6862603.0,K00866.01,FALSE POSITIVE,0.0406,Kepler,,,,,,,
26.44439337,3.9783,1843.5,3.91,7366258.0,K00880.01,CONFIRMED,0.1687,Kepler,,,,,,,
51.53997972,6.3994,3644.3,5.51,7366258.0,K00880.02,CONFIRMED,0.2632,Kepler,,,,,,,
5.902245782,2.9003,702.3,2.43,7366258.0,K00880.03,CONFIRMED,0.0621,Kepler,,,,,,,
2.382951591,1.8876,391.6,1.86,7366258.0,K00880.04,CONFIRMED,0.0339,Kepler,,,,,,,
21.02250608,4.1072,1772.5,3.07,7373451.0,K00881.01,CONFIRMED,0.1378,Kepler,,,,,,,
3.219814777,2.0642,488.2,1.69,6948054.0,K00869.04,CONFIRMED,0.04,Kepler,,,,,,,
5.912273234,2.3254,961.4,1.73,6949607.0,K00870.01,CONFIRMED,0.0537,Kepler,,,,,,,
8.98581901,2.8606,881.3,1.65,6949607.0,K00870.02,CONFIRMED,0.0709,Kepler,,,,,,,
12.940668656,2.4845,42450.0,22.94,7031517.0,K00871.01,CANDIDATE,0.1039,Kepler,,,,,,,
20.5452375,2.517,218.5,2.41,11869052.0,K00120.01,FALSE POSITIVE,0.1437,Kepler,,,,,,,
33.60123371,4.4056,7425.9,8.46,7109675.0,K00872.01,CONFIRMED,0.1956,Kepler,,,,,,,
6.76652928,2.9004,450.7,1.97,7109675.0,K00872.02,CONFIRMED,0.0672,Kepler,,,,,,,
4.347288783,2.1024,451.6,2.36,7118364.0,K00873.01,CONFIRMED,0.0524,Kepler,,,,,,,
4.601811819,2.2607,755.9,2.35,7134976.0,K00874.01,CONFIRMED,0.0501,Kepler,,,,,,,
11.18719905,3.252,353.6,1.55,7134976.0,K00874.02,CONFIRMED,0.0907,Kepler,,,,,,,
4.220965778,3.0854,2260.0,2.62,7135852.0,K00875.01,CONFIRMED,0.0418,Kepler,,,,,,,
6.998099523,2.0488,20285.0,588.66,7270230.0,K00876.01,FALSE POSITIVE,0.0698,Kepler,,,,,,,
5.95489993,2.3892,1410.7,2.33,7287995.0,K00877.01,CONFIRMED,0.0554,Kepler,,,,,,,
12.03987488,2.7363,1250.6,2.18,7287995.0,K00877.02,CONFIRMED,0.0886,Kepler,,,,,,,
20.83762895,2.3734,439.0,1.42,7287995.0,K00877.03,CONFIRMED,0.1278,Kepler,,,,,,,
8.8111022,5.0683,401.1,63.66,3247396.0,K00121.01,FALSE POSITIVE,0.0919,Kepler,,,,,,,
23.58917143,5.073,1200.7,3.16,7303253.0,K00878.01,CONFIRMED,0.1429,Kepler,,,,,,,
6.481633073,3.784,298.5,2.54,5094751.0,K00123.01,CONFIRMED,0.0683,Kepler,,,,,,,
10.37168928,3.035,1254.9,3.2,7678434.0,K00892.01,CONFIRMED,0.0873,Kepler,,,,,,,
3.96996298,1.1757,299.2,1.78,7678434.0,K00892.02,CONFIRMED,0.046,Kepler,,,,,,,
4.40841331,5.012,549.4,2.66,7685981.0,K00893.01,CONFIRMED,0.052,Kepler,,,,,,,
7.9426176,6.703,1590.7,4.68,7708215.0,K00894.01,FALSE POSITIVE,0.0789,Kepler,,,,,,,
226.8904775,7.558,3136.4,4.53,7373451.0,K00881.02,CONFIRMED,0.6732,Kepler,,,,,,,
1.956811408,2.1958,24905.0,21.58,7377033.0,K00882.01,FALSE POSITIVE,0.0259,Kepler,,,,,,,
2.688899233,2.11275,37492.0,12.04,7380537.0,K00883.01,CANDIDATE,0.0335,Kepler,,,,,,,
9.439459486,2.8979,3036.1,4.16,7434875.0,K00884.01,CONFIRMED,0.0837,Kepler,,,,,,,
11.523067458,3.8757,507.3,3.13,8349582.0,K00122.01,CONFIRMED,0.1017,Kepler,,,,,,,
20.47748843,2.8364,1382.4,2.92,7434875.0,K00884.02,CONFIRMED,0.1402,Kepler,,,,,,,
3.336123113,1.9616,516.3,1.74,7434875.0,K00884.03,CONFIRMED,0.0418,Kepler,,,,,,,
8.01078456,2.312,1333.6,1.72,7455287.0,K00886.01,CONFIRMED,0.0616,Kepler,,,,,,,
12.07134205,4.3224,759.2,1.29,7455287.0,K00886.02,CONFIRMED,0.0809,Kepler,,,,,,,
20.99587872,2.6333,767.3,1.3,7455287.0,K00886.03,CONFIRMED,0.117,Kepler,,,,,,,
7.41113177,2.5242,620.5,2.45,7458762.0,K00887.01,CONFIRMED,0.0748,Kepler,,,,,,,
1.000747038,0.9967,1823.5,4.14,7552344.0,K00888.01,FALSE POSITIVE,0.0175,Kepler,,,,,,,
8.884922995,2.07004,16053.0,10.51,757450.0,K00889.01,CONFIRMED,0.0786,Kepler,,,,,,,
8.09888906,4.20241,6911.1,8.95,7585481.0,K00890.01,CONFIRMED,0.0832,Kepler,,,,,,,
10.00653012,5.344,936.1,3.52,7663691.0,K00891.01,CONFIRMED,0.0933,Kepler,,,,,,,
17.855221681,7.41287,9065.2,13.16,5812701.0,K00012.01,CONFIRMED,0.1491,Kepler,,,,,,,
12.732624065,2.2083,6465.7,4.87,8013419.0,K00901.01,CANDIDATE,0.0881,Kepler,,,,,,,
83.92494032,6.7904,7958.7,4.78,8018547.0,K00902.01,CANDIDATE,0.3031,Kepler,,,,,,,
5.007316661,4.2362,6932.3,6.96,8039892.0,K00903.01,CONFIRMED,0.0556,Kepler,,,,,,,
2.211116989,1.6485,724.2,1.85,8150320.0,K00904.01,CONFIRMED,0.0294,Kepler,,,,,,,
27.9541337,3.95,942.5,1.9,8150320.0,K00904.02,CONFIRMED,0.1593,Kepler,,,,,,,
12.69104387,3.7727,252.1,2.57,11086270.0,K00124.01,CONFIRMED,0.1072,Kepler,,,,,,,
4.409409243,3.8636,12861.0,10.95,7767559.0,K00895.01,FALSE POSITIVE,0.0491,Kepler,,,,,,,
16.23947096,4.0374,2590.7,4.14,7825899.0,K00896.01,CONFIRMED,0.1229,Kepler,,,,,,,
6.308201629,2.9785,1328.5,2.96,7825899.0,K00896.02,CONFIRMED,0.0654,Kepler,,,,,,,
2.052349884,2.0778,14281.0,13.12,7849854.0,K00897.01,CONFIRMED,0.0322,Kepler,,,,,,,
9.7704486,2.4517,1897.8,2.23,7870390.0,K00898.01,CONFIRMED,0.0714,Kepler,,,,,,,
5.169804269,2.153,1037.4,1.66,7870390.0,K00898.02,CONFIRMED,0.0467,Kepler,,,,,,,
21.22261195,6.5093,366.0,2.48,5094751.0,K00123.02,CONFIRMED,0.1506,Kepler,,,,,,,
20.09017037,4.154,1432.1,2.25,7870390.0,K00898.03,CONFIRMED,0.1154,Kepler,,,,,,,
7.11373257,2.1764,807.6,1.16,7907423.0,K00899.01,CONFIRMED,0.0551,Kepler,,,,,,,
3.306551643,1.8177,509.2,0.91,7907423.0,K00899.02,CONFIRMED,0.0331,Kepler,,,,,,,
15.36845737,2.4714,756.1,1.11,7907423.0,K00899.03,CONFIRMED,0.0922,Kepler,,,,,,,
13.81020318,3.048,1309.7,4.56,7938496.0,K00900.01,CONFIRMED,0.1131,Kepler,,,,,,,
4.093578461,2.5833,538.6,2.85,8490993.0,K00911.01,CONFIRMED,0.0514,Kepler,,,,,,,
105.145959,8.593,685.4,3.43,8490993.0,K00911.02,CONFIRMED,0.4471,Kepler,,,,,,,
10.8484518,2.9993,1675.6,2.34,8505670.0,K00912.01,CONFIRMED,0.0815,Kepler,,,,,,,
6.66833241,1.915,362.3,1.18,8505670.0,K00912.02,CONFIRMED,0.0589,Kepler,,,,,,,
4.082274889,3.23015,17859.0,10.55,8544996.0,K00913.01,CONFIRMED,0.0479,Kepler,,,,,,,
3.886655224,3.1646,581.6,1.87,8552202.0,K00914.01,CANDIDATE,0.0451,Kepler,,,,,,,
42.1406089,5.083,895.5,1.85,8150320.0,K00904.03,CONFIRMED,0.2095,Kepler,,,,,,,
4.617490562,2.2618,575.8,1.62,8150320.0,K00904.04,CONFIRMED,0.048,Kepler,,,,,,,
10.19849255,2.4283,634.1,1.75,8150320.0,K00904.05,CONFIRMED,0.0814,Kepler,,,,,,,
5.795063956,3.2496,1692.9,4.33,8180063.0,K00905.01,FALSE POSITIVE,0.0613,Kepler,,,,,,,
7.15681552,2.5882,867.0,2.47,8226994.0,K00906.01,CONFIRMED,0.0675,Kepler,,,,,,,
17.64830851,2.0873,763.3,2.43,8226994.0,K00906.02,CONFIRMED,0.1232,Kepler,,,,,,,
4.14810719,2.535,175.2,1.08,8226994.0,K00906.03,CONFIRMED,0.0469,Kepler,,,,,,,
16.51410989,4.1575,973.5,2.72,8247638.0,K00907.01,CONFIRMED,0.1199,Kepler,,,,,,,
30.1329298,5.172,1015.8,3.14,8247638.0,K00907.02,CONFIRMED,0.179,Kepler,,,,,,,
4.79090809,2.603,251.3,1.36,8247638.0,K00907.03,CONFIRMED,0.0525,Kepler,,,,,,,
31.71981013,4.819,363.4,3.09,11086270.0,K00124.02,CONFIRMED,0.1975,Kepler,,,,,,,
99.6415962,4.448,952.5,2.64,8247638.0,K00907.04,CONFIRMED,0.3973,Kepler,,,,,,,
4.708326451,3.16114,7912.7,10.6,8255887.0,K00908.01,CONFIRMED,0.0539,Kepler,,,,,,,
16.37198661,3.8449,4147.6,540.37,8256049.0,K00909.01,FALSE POSITIVE,0.1052,Kepler,,,,,,,
5.392026903,2.9804,1151.4,2.68,8414716.0,K00910.01,CONFIRMED,0.0583,Kepler,,,,,,,
2.494170338,1.1221,863.7,2.42,9140402.0,K00928.01,CANDIDATE,0.0351,Kepler,,,,,,,
6.491682808,4.301,7163.3,9.66,9141746.0,K00929.01,CONFIRMED,0.0715,Kepler,,,,,,,
3.044770796,10.0134,1695.0,24.54,9159275.0,K00930.01,FALSE POSITIVE,0.0386,Kepler,,,,,,,
3.855603916,3.2179,16653.0,13.61,9166862.0,K00931.01,CONFIRMED,0.0505,Kepler,,,,,,,
3.855599139,3.183,1030.9,3.57,9166870.0,K00932.01,FALSE POSITIVE,0.0493,Kepler,,,,,,,
38.47876629,5.04169,23530.0,13.26,11449844.0,K00125.01,CONFIRMED,0.2213,Kepler,,,,,,,
37.601661282,8.30604,59130.0,27.22,8605074.0,K00915.01,FALSE POSITIVE,0.219,Kepler,,,,,,,
3.314947362,1.8007,1398.2,3.94,8628973.0,K00916.01,CONFIRMED,0.0433,Kepler,,,,,,,
6.71969089,3.0231,969.7,4.37,8655354.0,K00917.01,FALSE POSITIVE,0.0654,Kepler,,,,,,,
39.6431552,6.5292,15664.0,10.98,8672910.0,K00918.01,CONFIRMED,0.215,Kepler,,,,,,,
51.42598578,16.9422,66068.0,29.66,8686150.0,K00919.01,FALSE POSITIVE,0.2904,Kepler,,,,,,,
21.80451611,3.4097,1144.9,2.6,8689031.0,K00920.01,CONFIRMED,0.1406,Kepler,,,,,,,
10.28194593,3.4366,1110.7,2.53,8689373.0,K00921.01,CONFIRMED,0.088,Kepler,,,,,,,
18.11993039,4.2309,1506.9,2.95,8689373.0,K00921.02,CONFIRMED,0.1284,Kepler,,,,,,,
3.78402867,1.9012,426.1,1.7,8689373.0,K00921.03,CONFIRMED,0.0452,Kepler,,,,,,,
5.15448142,3.228,697.5,2.94,8826878.0,K00922.01,CONFIRMED,0.0546,Kepler,,,,,,,
33.80364366,11.4813,13494.0,20.7,5897826.0,K00126.01,FALSE POSITIVE,0.216,Kepler,,,,,,,
5.743469797,3.4412,1240.2,3.13,8883593.0,K00923.01,CONFIRMED,0.0625,Kepler,,,,,,,
39.4759093,2.968,1012.6,4.06,8951215.0,K00924.01,CANDIDATE,0.2338,Kepler,,,,,,,
19.974485239,4.23479,40293.0,26.56,9016295.0,K00925.01,FALSE POSITIVE,0.1476,Kepler,,,,,,,
3.166353562,3.3129,1473.4,3.82,9077124.0,K00926.01,CONFIRMED,0.0432,Kepler,,,,,,,
23.899634407,3.81881,20953.0,44.04,9097120.0,K00927.01,FALSE POSITIVE,0.162,Kepler,,,,,,,
3.388012244,2.6849,280.1,2.11,9466668.0,K00939.01,CONFIRMED,0.0434,Kepler,,,,,,,
5.83909761,3.1915,273.6,2.06,9466668.0,K00939.02,CONFIRMED,0.0624,Kepler,,,,,,,
1.620467654,2.1888,159.6,1.57,9466668.0,K00939.03,CONFIRMED,0.0265,Kepler,,,,,,,
10.6816951,3.605,307.8,2.3,9466668.0,K00939.04,CONFIRMED,0.0933,Kepler,,,,,,,
6.104849417,4.6912,2090.3,3.18,9479273.0,K00940.01,CONFIRMED,0.0583,Kepler,,,,,,,
3.578780566,2.91089,11382.0,10.43,8359498.0,K00127.01,CONFIRMED,0.045,Kepler,,,,,,,
3.187067566,3.119,1037.4,23.88,9171801.0,K00933.01,FALSE POSITIVE,0.0403,Kepler,,,,,,,
5.826657508,2.9183,1539.1,4.09,9334289.0,K00934.01,CONFIRMED,0.0622,Kepler,,,,,,,
12.41216347,3.739,611.3,2.58,9334289.0,K00934.02,CONFIRMED,0.103,Kepler,,,,,,,
18.74649011,3.895,796.8,3.05,9334289.0,K00934.03,CONFIRMED,0.1355,Kepler,,,,,,,
20.86021229,5.1937,1910.5,5.5,9347899.0,K00935.01,CONFIRMED,0.1462,Kepler,,,,,,,
42.63427848,6.1998,1719.3,5.22,9347899.0,K00935.02,CONFIRMED,0.2355,Kepler,,,,,,,
87.6476068,8.871,1009.6,4.0,9347899.0,K00935.03,CONFIRMED,0.3807,Kepler,,,,,,,
